3.13732701046354e-06,2.0016549835484e-06,7.34802393802942e-06,2.3032672003987e-06,1.10222367262874e-06
1.24916435501394e-06,2.28705973936796e-05,4.38225909570137e-06,4.97043128645651e-06,7.00107169845164e-07
7.69117501930769e-06,2.70935908159903e-05,9.96522001103769e-05,2.70935908159903e-05,7.69117501930768e-06
7.00107169845161e-07,4.97043128645651e-06,4.38225909570135e-06,2.28705973936796e-05,1.24916435501394e-06
1.10222367262874e-06,2.30326720039869e-06,7.34802393802941e-06,2.0016549835484e-06,3.13732701046355e-06
