4.13785078759261e-06,4.40959869288308e-08,9.94579196447561e-07,3.03419843160058e-07,1.18970364250336e-07
2.35062994396418e-06,3.45489428108043e-05,1.18265027781431e-05,2.52327526120383e-08,1.97230867560704e-06
2.44569033788067e-07,8.27881563022618e-07,8.8290747770079e-06,6.84393594004384e-07,3.10584955467181e-07
1.92368066673445e-06,2.16615045039036e-08,1.63384532854066e-05,3.63395905987069e-05,3.60731544538422e-06
7.31807301125383e-09,2.91876941557532e-08,8.0259948129372e-07,1.07010709155277e-08,2.495145367581e-06
