4.19627278869741e-06,8.70939738552404e-07,3.13948869330017e-06,8.87714644883197e-07,4.22918394457218e-07
2.31209030548675e-06,3.93990256367198e-05,1.61675757176858e-05,1.9069745198631e-06,2.1774085604524e-06
2.77700687746212e-06,1.29602938252786e-05,4.86510724854223e-05,1.52459172736771e-05,3.46051178938527e-06
1.8697474951469e-06,1.94922506380025e-06,1.99718074214804e-05,4.02524838556828e-05,3.58378006222676e-06
4.43804933056782e-07,8.98704945819792e-07,3.59953445457447e-06,1.35921086313965e-06,4.98321066318257e-06
